feature,importance
project_key_WEEX,1.1895466499019392e-05
project_key_GORA,1.169562459344828e-05
project_key_HAWQ,1.1197370364140006e-05
project_key_SCXML,1.0768052974233911e-05
project_key_WSRP4J,1.0640992092237822e-05
project_key_MRRESOURCES,1.0599198466593406e-05
project_key_VALIDATOR,1.0556762262682513e-05
project_key_MEECROWAVE,1.0505760471626455e-05
project_key_SCB,1.0180322714205218e-05
project_key_NUMBERS,9.674698919017052e-06
project_key_MODPYTHON,9.490650134919045e-06
project_key_S2GRAPH,8.761681143354993e-06
project_key_DISPATCH,8.661166566476333e-06
project_key_STREAMS,8.314002827387796e-06
project_key_APEXCORE,8.222394640164365e-06
project_key_IVYDE,8.096863046194776e-06
project_key_MIME4J,8.069099105396416e-06
project_key_TORQUE,7.882551246069663e-06
project_key_EXTSCRIPT,7.754890481119993e-06
project_key_GRFT,7.701737503940233e-06
project_key_VYSPER,7.5839360947902235e-06
project_key_BOOKKEEPER,7.241487092490021e-06
project_key_SAMZA,7.227527807524667e-06
project_key_SERF,7.189897502795116e-06
project_key_MNGSITE,7.186364531522145e-06
project_key_MCHANGELOG,7.052543992556259e-06
project_key_FILEUPLOAD,6.9644594342469685e-06
project_key_GOSSIP,6.895346260087606e-06
project_key_CTAKES,6.875075664056902e-06
project_key_EXTVAL,6.712375582566065e-06
project_key_PIO,6.518273294038109e-06
project_key_NIFIREG,6.40425923617377e-06
project_key_JELLY,6.388611574854894e-06
project_key_MADLIB,6.3668170477415395e-06
project_key_LEGAL,6.075300725233055e-06
project_key_SANDESHA2,5.879233568400753e-06
project_key_DAYTRADER,5.8568299759936454e-06
project_key_MPIR,5.845070552522731e-06
project_key_DBCP,5.7558207774327435e-06
project_key_BUILDR,5.663997504953334e-06
project_key_AMQNET,5.581787433824468e-06
project_key_NET,5.572863486707666e-06
project_key_LABS,5.521657771668076e-06
project_key_TEXT,5.516006811478316e-06
project_key_MINVOKER,5.461594050783908e-06
project_key_MINIFI,5.4424567278022285e-06
project_key_JSPF,5.241989431338852e-06
